P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3709,0.2856,0.3435,1,1.07,999999,7,0,0,0,0,0.1,10000,500
0.354,0.2825,0.3635,1,1.07,999999,7,0,0,0,0,0.01,10000,500
0.3557,0.2856,0.3587,1,1.07,999999,8,0,0,0,0,0.1,10000,500
0.3559,0.278,0.3661,1,1.07,999999,8,0,0,0,0,0.01,10000,500
0.3669,0.2719,0.3612,1,1.07,999999,9,0,0,0,0,0.1,10000,500
0.3576,0.2824,0.36,1,1.07,999999,9,0,0,0,0,0.01,10000,500
0.3513,0.2852,0.3635,1,1.07,999999,10,0,0,0,0,0.1,10000,500
0.352,0.2723,0.3757,1,1.07,999999,10,0,0,0,0,0.01,10000,500
0.3643,0.2743,0.3614,1,1.07,999999,11,0,0,0,0,0.1,10000,500
0.3493,0.2743,0.3764,1,1.07,999999,11,0,0,0,0,0.01,10000,500
0.3531,0.2797,0.3672,1,1.07,999999,12,0,0,0,0,0.1,10000,500
0.3422,0.2784,0.3794,1,1.07,999999,12,0,0,0,0,0.01,10000,500
0.3593,0.2765,0.3642,1,1.07,999999,13,0,0,0,0,0.1,10000,500
0.3427,0.2728,0.3845,1,1.07,999999,13,0,0,0,0,0.01,10000,500
0.3471,0.2847,0.3682,1,1.07,999999,14,0,0,0,0,0.1,10000,500
0.3536,0.2718,0.3746,1,1.07,999999,14,0,0,0,0,0.01,10000,500
0.3541,0.2745,0.3714,1,1.07,999999,15,0,0,0,0,0.1,10000,500
0.3487,0.2674,0.3839,1,1.07,999999,15,0,0,0,0,0.01,10000,500
0.3496,0.2737,0.3767,1,1.07,999999,16,0,0,0,0,0.1,10000,500
0.3467,0.2677,0.3856,1,1.07,999999,16,0,0,0,0,0.01,10000,500
0.359,0.2774,0.3636,1,1.07,999999,17,0,0,0,0,0.1,10000,500
0.3418,0.2717,0.3865,1,1.07,999999,17,0,0,0,0,0.01,10000,500
0.3552,0.2707,0.3741,1,1.07,999999,18,0,0,0,0,0.1,10000,500
0.3403,0.2745,0.3852,1,1.07,999999,18,0,0,0,0,0.01,10000,500
0.3513,0.2701,0.3786,1,1.07,999999,19,0,0,0,0,0.1,10000,500
0.3485,0.2653,0.3862,1,1.07,999999,19,0,0,0,0,0.01,10000,500
0.3522,0.2676,0.3802,1,1.07,999999,20,0,0,0,0,0.1,10000,500
0.3407,0.2631,0.3962,1,1.07,999999,20,0,0,0,0,0.01,10000,500
0.3794,0.3147,0.3059,1,1.08,999999,0,0,0,0,0,0.1,10000,500
0.379,0.3046,0.3164,1,1.08,999999,0,0,0,0,0,0.01,10000,500
0.3814,0.302,0.3166,1,1.08,999999,1,0,0,0,0,0.1,10000,500
0.3736,0.3084,0.318,1,1.08,999999,1,0,0,0,0,0.01,10000,500
0.3734,0.2939,0.3327,1,1.08,999999,2,0,0,0,0,0.1,10000,500
0.3765,0.2993,0.3242,1,1.08,999999,2,0,0,0,0,0.01,10000,500
0.3782,0.2884,0.3334,1,1.08,999999,3,0,0,0,0,0.1,10000,500
0.375,0.2925,0.3325,1,1.08,999999,3,0,0,0,0,0.01,10000,500
0.3735,0.2906,0.3359,1,1.08,999999,4,0,0,0,0,0.1,10000,500
0.3618,0.2972,0.341,1,1.08,999999,4,0,0,0,0,0.01,10000,500
0.3765,0.2819,0.3416,1,1.08,999999,5,0,0,0,0,0.1,10000,500
0.3712,0.2855,0.3433,1,1.08,999999,5,0,0,0,0,0.01,10000,500
0.365,0.287,0.348,1,1.08,999999,6,0,0,0,0,0.1,10000,500
0.3726,0.2759,0.3515,1,1.08,999999,6,0,0,0,0,0.01,10000,500
0.3616,0.2904,0.348,1,1.08,999999,7,0,0,0,0,0.1,10000,500
0.3654,0.2733,0.3613,1,1.08,999999,7,0,0,0,0,0.01,10000,500
0.3667,0.2795,0.3538,1,1.08,999999,8,0,0,0,0,0.1,10000,500
0.3621,0.2775,0.3604,1,1.08,999999,8,0,0,0,0,0.01,10000,500
0.3646,0.2821,0.3533,1,1.08,999999,9,0,0,0,0,0.1,10000,500
0.3631,0.2752,0.3617,1,1.08,999999,9,0,0,0,0,0.01,10000,500
0.3685,0.2768,0.3547,1,1.08,999999,10,0,0,0,0,0.1,10000,500
0.3617,0.2733,0.365,1,1.08,999999,10,0,0,0,0,0.01,10000,500
